Time,Engine RPM,Throttle Pos,Manifold Pres,Air Temp Inlet,Engine Temp,Lambda 1,Fuel Temp,Fuel Pres,Eng Oil Temp,Eng Oil Pres,G Force Lat,G Force Long,Rotary 1,Rotary 2,Fuel Pressure Sense,Drive Speed Left,Ground Speed Left,Ground Speed Right,Bat Volts ECU,La 1 Short Trim,La 1 Long Trim,Lambda 1 Aim,Fuel Cut Level Total,Ign Cut Level Total,RPM Limit Cut Level,Gear Chg Cut Level,Fuel Actual PW,Fuel Effective PW,Fuel Accel,Fuel Decel,Overrun Recovery PW,Ign Advance,Fuel Base PW,Fuel MAP Comp,Fuel AT Comp,Fuel ET Comp,Fuel Dead Time Prim,Fuel Comp 1,Fuel Starting Comp,Fuel La Comp,Fuel Accel Clamp,Fuel Decel Clamp,Ign Base Advance,Ign AT Comp,Ign ET Comp,Ign Comp 1,Ign Gear Cut Retard
s,rpm,%,bar,C,C,LA,C,psi,C,bar,G,G,,,psi,,,,V,%,%,,%,%,%,%,mSec,mSec,mSec,mSec,mSec,dBTDC,mSec,%,%,%,mSec,%,%,%,mSec,mSec,deg,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1568,13.5,0.853,26.6,69.2,0.97,31.3,42.4,60.7,1.663,0.019,0.831,4,1,56.9,0,0,0,13.53,-1.7,-0.6,1.005,0,0,0,0,2.748,2.024,0,0,0,43.9,1.904,0,-0.4,0,0.726,0,9.1,0,2.1,0.218,43.9,0,0,0,0
0.1,1666,13.5,0.854,26.6,69.2,0.97,31.3,42.4,60.7,1.681,0.019,1.074,4,1,56.9,0,0,0,13.53,-1.5,-0.5,1.005,0,0,0,0,2.548,1.824,0,0,0,43.4,1.78,0,-0.4,0,0.726,0,9.1,0,2.1,0.218,43.4,0,0,0,0
0.2,1712,13.5,0.855,26.6,69.2,0.933,31.3,42.4,60.7,1.699,0.016,-0.37,4,1,56.8,0,0,0,13.54,-1.4,-0.5,1.005,0,0,0,0,2.404,1.68,0,0,0,43.3,1.638,0,-0.4,0,0.726,0,9,0,2.1,0.218,43.3,0,0,0,0
0.3,2044,13.5,0.853,26.6,69.1,0.937,31.3,42.4,60.7,1.716,0.016,-3.78,4,1,56.8,0,0,0,13.54,-1.2,-0.4,1.005,0,0,0,0,2.206,1.48,0,0,0,33.4,1.442,0,-0.4,0,0.726,0,9,0,2.1,0.218,33.4,0,0,0,0
0.4,1882,13.4,0.85,26.6,69.1,0.945,31.3,42.4,60.7,1.734,0.016,-1.843,4,1,56.7,0,0,0,13.54,-1,-0.4,1.005,0,0,0,0,2.244,1.518,0,0,0,37,1.48,0,-0.4,0,0.726,0,8.9,0,2.1,0.218,37,0,0,0,0
0.5,2023,13.5,0.852,26.6,69.1,0.932,31.3,42.4,60.8,1.752,0.021,2.243,4,1,56.7,0,0,0,13.55,-0.9,-0.3,1.005,0,0,0,0,2.366,1.64,0,0,0,38.4,1.512,0,-0.4,0,0.726,0,8.9,0,2.1,0.218,38.4,0,0,0,0
0.6,2033,13.5,0.85,26.6,69.1,0.943,31.3,42.4,60.8,1.77,0.015,-0.026,4,1,56.7,0,0,0,13.55,-0.7,-0.2,1.005,0,0,0,0,2.362,1.638,0,0,0,39.1,1.512,0,-0.4,0,0.726,0,8.9,0,2.1,0.218,39.1,0,0,0,0
0.7,2076,13.5,0.848,26.6,69.1,0.95,31.3,42.4,60.8,1.788,0.017,1.094,4,1,56.6,0,0,0,13.55,-0.5,-0.2,1.005,0,0,0,0,2.324,1.6,0,0,0,34.6,1.476,0,-0.4,0,0.726,0,8.8,0,2.1,0.218,34.6,0,0,0,0
0.8,2083,13.5,0.846,26.6,69,0.964,31.3,42.4,60.8,1.805,0.016,2.165,4,1,56.6,0,0,0,13.55,-0.3,-0.1,1.005,0,0,0,0,2.312,1.588,0,0,0,34.6,1.464,0,-0.4,0,0.726,0,8.8,0,2.1,0.218,34.6,0,0,0,0
0.9,1911,13.5,0.838,26.6,69,0.95,31.3,42.4,60.8,1.823,0.02,4.148,4,1,56.5,0,0,0,13.56,-0.2,-0.1,1.005,0,0,0,0,2.29,1.568,0,0,0,35.4,1.448,0,-0.4,0,0.726,0,8.7,0,2.1,0.218,35.4,0,0,0,0
1,1991,13.5,0.841,26.6,69,0.956,31.3,42.4,60.8,1.841,0.016,3.941,4,1,56.5,0,0,0,13.56,0,0,0.998,0,0,0,0,2.33,1.608,0,0,0,36.3,1.484,0,-0.4,0,0.722,0,8.7,0,2.1,0.34,36.3,0,0,0,0
1.1,1925,13.5,0.836,26.6,69,0.962,31.3,42.4,60.8,1.849,0.017,-1.913,4,1,56.5,0,0,0,13.56,-0.3,0,0.998,0,0,0,0,2.296,1.574,0,0,0,36.6,1.494,0,-0.4,0,0.722,0,8.7,0,2.1,0.34,36.6,0,0,0,0
1.2,1963,13.5,0.832,26.6,69,0.988,31.3,42.4,60.8,1.858,0.018,-2.275,4,1,56.5,0,0,0,13.56,-0.6,0,0.998,0,0,0,0,2.25,1.528,0,0,0,35.8,1.45,0,-0.4,0,0.722,0,8.6,0,2.1,0.34,35.8,0,0,0,0
1.3,2118,13.5,0.825,26.6,68.9,0.99,31.3,42.4,60.8,1.867,0.016,1.129,4,1,56.4,0,0,0,13.56,-0.8,0,0.998,0,0,0,0,2.29,1.568,0,0,0,36.5,1.49,0,-0.4,0,0.722,0,8.6,0,2.1,0.34,36.5,0,0,0,0
1.4,2187,13.5,0.821,26.6,68.9,0.973,31.3,42.4,60.8,1.875,0.019,3.752,4,1,56.4,0,0,0,13.56,-1.1,0,0.998,0,0,0,0,2.3,1.578,0,0,0,36.9,1.498,0,-0.4,0,0.722,0,8.6,0,2.1,0.34,36.9,0,0,0,0
1.5,2202,13.5,0.818,26.6,68.9,0.954,31.3,42.4,60.8,1.883,0.014,1.91,4,1,56.4,0,0,0,13.57,-1.4,0,0.998,0,0,0,0,2.276,1.556,0,0,0,37.1,1.478,0,-0.4,0,0.722,0,8.6,0,2.1,0.34,37.1,0,0,0,0
1.6,2249,13.5,0.812,26.6,68.9,0.926,31.3,42.4,60.8,1.892,0.02,-2.744,4,1,56.4,0,0,0,13.57,-1.7,0,0.998,0,0,0,0,2.288,1.566,0,0,0,37.3,1.488,0,-0.4,0,0.722,0,8.5,0,2.1,0.34,37.3,0,0,0,0
1.7,2235,13.5,0.806,26.6,68.9,0.958,31.3,42.4,60.8,1.901,0.017,7.349,4,1,56.4,0,0,0,13.57,-2,0,0.998,0,0,0,0,2.272,1.548,0,0,0,38,1.472,0,-0.4,0,0.722,0,8.5,0,2.1,0.34,38,0,0,0,0
1.8,2117,13.5,0.805,26.6,68.8,0.973,31.3,42.4,60.8,1.909,0.018,-0.093,4,1,56.3,0,0,0,13.57,-2.2,0,0.998,0,0,0,0,2.27,1.546,0,0,0,38.1,1.472,0,-0.4,0,0.722,0,8.5,0,2.1,0.34,38.1,0,0,0,0
1.9,2069,13.5,0.807,26.6,68.8,0.974,31.3,42.4,60.8,1.917,0.017,0.732,4,1,56.3,0,0,0,13.57,-2.5,0,0.998,0,0,0,0,2.268,1.546,0,0,0,37.9,1.472,0,-0.4,0,0.722,0,8.4,0,2.1,0.34,37.9,0,0,0,0
2,2123,13.5,0.812,26.6,68.8,0.967,31.3,42.4,60.8,1.926,0.017,-5.631,4,1,56.3,0,0,0,13.57,-2.8,0,0.993,0,0,0,0,2.28,1.558,0,0,0,37.4,1.482,0,-0.4,0,0.722,0,8.4,0,2.05,0.466,37.4,0,0,0,0
2.1,2114,13.5,0.818,26.6,68.8,0.965,31.3,42.4,60.8,1.914,0.019,-3.644,4,1,56.4,0,0,0,13.57,-3,0,0.993,0,0,0,0,2.242,1.522,0,0,0,37.1,1.484,0,-0.4,0,0.722,0,8.4,0,2.05,0.466,37.1,0,0,0,0
2.2,2047,13.4,0.824,26.6,68.8,0.946,31.3,42.4,60.8,1.901,0.017,3.585,4,1,56.4,0,0,0,13.58,-3.2,0,0.993,0,0,0,0,2.234,1.514,0,0,0,36.6,1.476,0,-0.4,0,0.722,0,8.3,0,2.05,0.466,36.6,0,0,0,0
2.3,1950,13.5,0.83,26.6,68.7,0.956,31.3,42.4,60.8,1.889,0.017,-2.23,4,1,56.5,0,0,0,13.58,-3.5,0,0.993,0,0,0,0,2.26,1.54,0,0,0,37.1,1.506,0,-0.4,0,0.722,0,8.3,0,2.05,0.466,37.1,0,0,0,0
2.4,1780,13.5,0.832,26.6,68.7,0.972,31.3,42.4,60.8,1.877,0.017,2.224,4,1,56.5,0,0,0,13.59,-3.7,0,0.993,0,0,0,0,2.44,1.72,0,0,0,41,1.682,0,-0.4,0,0.722,0,8.2,0,2.05,0.466,41,0,0,0,0
2.5,1778,13.5,0.839,26.6,68.7,0.979,31.3,42.4,60.8,1.865,0.018,5.718,4,1,56.6,0,0,0,13.59,-3.9,-0.1,0.993,0,0,0,0,2.434,1.716,0,0,0,45.1,1.678,0,-0.4,0,0.722,0,8.2,0,2.05,0.466,45.1,0,0,0,0
2.6,1620,13.5,0.844,26.6,68.7,0.99,31.3,42.4,60.8,1.852,0.018,2.976,4,1,56.7,0,0,0,13.59,-4.1,-0.1,0.993,0,0,0,0,2.65,1.932,0,0,0,44.1,1.888,0,-0.4,0,0.722,0,8.2,0,2.05,0.466,44.1,0,0,0,0
2.7,1831,13.5,0.848,26.6,68.7,0.993,31.3,42.4,60.8,1.84,0.018,10.132,4,1,56.7,0,0,0,13.6,-4.3,-0.1,0.993,0,0,0,0,2.37,1.652,0,0,0,44.8,1.616,0,-0.4,0,0.722,0,8.1,0,2.05,0.466,44.8,0,0,0,0
2.8,1953,13.5,0.85,26.6,68.6,0.992,31.3,42.4,60.8,1.828,0.018,4.669,4,1,56.8,0,0,0,13.6,-4.6,-0.1,0.993,0,0,0,0,2.202,1.484,0,0,0,35.2,1.452,0,-0.4,0,0.722,0,8.1,0,2.05,0.466,35.2,0,0,0,0
2.9,1824,13.5,0.847,26.6,68.6,0.986,31.3,42.4,60.8,1.815,0.016,-0.508,4,1,56.8,0,0,0,13.61,-4.8,-0.1,0.993,0,0,0,0,2.264,1.546,0,0,0,38.1,1.514,0,-0.4,0,0.722,0,8,0,2.05,0.466,38.1,0,0,0,0
3,1788,13.5,0.849,26.6,68.6,0.983,31.3,42.4,60.8,1.803,0.018,5.33,4,1,56.9,0,0,0,13.61,-5,-0.1,1.001,0,0,0,0,2.274,1.556,0,0,0,39.3,1.524,0,-0.4,0,0.718,0,8,0,2.1,0.302,39.3,0,0,0,0
3.1,1733,13.5,0.854,26.6,68.6,0.97,31.3,42.4,60.8,1.812,0.019,0.134,4,1,56.9,0,0,0,13.61,-5,-0.1,1.001,0,0,0,0,2.294,1.576,0,0,0,40.1,1.546,0,-0.4,0,0.718,0,8,0,2.1,0.302,40.1,0,0,0,0
3.2,1830,13.5,0.856,26.6,68.6,0.961,31.3,42.4,60.8,1.82,0.015,-9.2,4,1,56.8,0,0,0,13.61,-5,-0.1,1.001,0,0,0,0,2.224,1.506,0,0,0,34.6,1.474,0,-0.4,0,0.718,0,7.9,0,2.1,0.302,34.6,0,0,0,0
3.3,1882,13.5,0.851,26.6,68.6,0.968,31.3,42.4,60.8,1.829,0.015,-0.99,4,1,56.8,0,0,0,13.62,-5,-0.1,1.001,0,0,0,0,2.232,1.514,0,0,0,36.8,1.482,0,-0.4,0,0.718,0,7.9,0,2.1,0.302,36.8,0,0,0,0
3.4,1925,13.5,0.849,26.6,68.6,0.971,31.3,42.4,60.8,1.838,0.016,0.909,4,1,56.7,0,0,0,13.62,-5,-0.1,1.001,0,0,0,0,2.272,1.554,0,0,0,39.3,1.524,0,-0.4,0,0.718,0,7.8,0,2.1,0.302,39.3,0,0,0,0
3.5,1911,13.5,0.844,26.6,68.6,0.97,31.4,42.4,60.8,1.847,0.019,4.454,4,1,56.7,0,0,0,13.62,-5,-0.1,1.001,0,0,0,0,2.194,1.476,0,0,0,34.9,1.446,0,-0.4,0,0.718,0,7.8,0,2.1,0.302,34.9,0,0,0,0
3.6,1927,13.5,0.84,26.6,68.6,0.985,31.4,42.4,60.8,1.855,0.015,3.681,4,1,56.6,0,0,0,13.62,-5,-0.1,1.001,0,0,0,0,2.28,1.56,0,0,0,37.7,1.532,0,-0.4,0,0.718,0,7.8,0,2.1,0.302,37.7,0,0,0,0
3.7,1893,13.5,0.831,26.6,68.6,0.99,31.4,42.4,60.8,1.864,0.017,1.146,4,1,56.6,0,0,0,13.62,-5,-0.1,1.001,0,0,0,0,2.414,1.696,0,0,0,40,1.666,0,-0.4,0,0.718,0,7.7,0,2.1,0.302,40,0,0,0,0
3.8,2007,13.5,0.828,26.6,68.6,1.031,31.4,42.4,60.8,1.873,0.016,0.053,4,1,56.5,0,0,0,13.63,-5,-0.1,1.001,0,0,0,0,2.216,1.5,0,0,0,36.2,1.472,0,-0.4,0,0.718,0,7.7,0,2.1,0.302,36.2,0,0,0,0
3.9,2170,13.5,0.824,26.6,68.6,1.005,31.4,42.4,60.8,1.881,0.017,-8.412,4,1,56.5,0,0,0,13.63,-5,-0.1,1.001,0,0,0,0,2.236,1.52,0,0,0,36.6,1.492,0,-0.4,0,0.718,0,7.6,0,2.1,0.302,36.6,0,0,0,0
4,2289,13.5,0.823,26.6,68.6,1.036,31.4,42.4,60.8,1.89,0.018,-0.812,4,1,56.4,0,0,0,13.63,-5,-0.1,1.012,0,0,0,0,2.244,1.528,0,0,0,36.7,1.504,0,-0.4,0,0.716,0,7.6,0,2.016,0.548,36.7,0,0,0,0
4.1,2306,13.5,0.808,26.6,68.6,0.991,31.4,42.4,60.8,1.931,0.017,1.134,4,1,56.4,0,0,0,13.63,-5,-0.1,1.012,0,0,0,0,2.256,1.54,0,0,0,36.7,1.516,0,-0.4,0,0.716,0,7.6,0,2.016,0.548,36.7,0,0,0,0
4.2,2274,13.5,0.798,26.6,68.6,0.981,31.4,42.4,60.8,1.972,0.019,-0.317,4,1,56.3,0,0,0,13.63,-5,-0.2,1.012,0,0,0,0,2.232,1.518,0,0,0,36.5,1.496,0,-0.4,0,0.716,0,7.5,0,2.016,0.548,36.5,0,0,0,0
4.3,2297,13.5,0.79,26.6,68.6,0.972,31.4,42.4,60.8,2.014,0.016,2.579,4,1,56.3,0,0,0,13.64,-5,-0.2,1.012,0,0,0,0,2.216,1.502,0,0,0,37.6,1.48,0,-0.4,0,0.716,0,7.5,0,2.016,0.548,37.6,0,0,0,0
4.4,2498,13.5,0.78,26.6,68.6,0.973,31.4,42.4,60.8,2.055,0.017,0.103,4,1,56.2,0,0,0,13.64,-5,-0.2,1.012,0,0,0,0,2.204,1.49,0,0,0,36.3,1.468,0,-0.4,0,0.716,0,7.4,0,2.016,0.548,36.3,0,0,0,0
4.5,2512,13.5,0.777,26.6,68.6,0.969,31.4,42.4,60.9,2.096,0.017,0.772,4,1,56.2,0,0,0,13.64,-5,-0.3,1.012,0,0,0,0,2.178,1.464,0,0,0,36,1.442,0,-0.4,0,0.716,0,7.4,0,2.016,0.548,36,0,0,0,0
4.6,2516,13.5,0.771,26.5,68.6,0.958,31.4,42.4,60.9,2.137,0.016,1.444,4,1,56.1,0,0,0,13.64,-5,-0.3,1.012,0,0,0,0,2.158,1.444,0,0,0,36.7,1.426,0,-0.3,0,0.716,0,7.3,0,2.016,0.548,36.7,0,0,0,0
4.7,2494,14,0.769,26.5,68.6,0.958,31.4,42.4,60.9,2.178,0.016,-1.391,4,1,56.1,0,0,0,13.64,-5,-0.3,1.012,0,0,0,0,2.152,1.438,0,0,0,36.8,1.42,0,-0.3,0,0.716,0,7.3,0,2.016,0.548,36.8,0,0,0,0
4.8,2535,16.8,0.779,26.5,68.6,0.953,31.4,42.4,60.9,2.22,0.016,5.184,4,1,56,0,0,0,13.65,-5,-0.3,1.012,0,0,0,0,2.188,1.474,0,0,0,36,1.456,0,-0.3,0,0.716,0,7.2,0,2.016,0.548,36,0,0,0,0
4.9,2708,19.1,0.792,26.5,68.6,0.957,31.4,42.4,60.9,2.261,0.016,-2.991,4,1,56,0,0,0,13.65,-5,-0.4,1.012,0,0,0,0,2.288,1.576,0,0,0,39.6,1.558,0,-0.3,0,0.716,0,7.2,0,2.016,0.548,39.6,0,0,0,0
5,2952,19.1,0.789,26.5,68.6,0.962,31.4,42.4,60.9,2.302,0.019,-8.236,4,1,55.9,0,0,0,13.65,-5,-0.4,1.013,0,0,0,0,2.366,1.652,0,0,0,44,1.636,0,-0.3,0,0.714,0,7.1,0,1.798,1.024,44,0,0,0,0
5.1,3481,19.1,0.736,26.5,68.8,1.024,31.5,42.4,61.4,2.329,0.018,4.856,4,1,55.7,0,0,0,13.66,-4.5,-0.4,1.013,0,0,0,0,2.366,1.652,0,0,0,45.2,1.636,0,-0.3,0,0.714,0,6.5,0,1.798,1.024,45.2,0,0,0,0
5.2,3890,19.1,0.703,26.4,69,1.162,31.7,42.4,61.9,2.356,0.018,9.215,4,1,55.4,0,0,0,13.68,-4,-0.3,1.013,0,0,0,0,2.318,1.604,0,0,0,48.3,1.586,0,-0.3,0,0.714,0,6,0,1.798,1.024,48.3,0,0,0,0
5.3,4432,19.1,0.663,26.4,69.1,1.191,31.8,42.4,62.3,2.383,0.014,-1.991,4,1,55.2,0,0,0,13.69,-3.5,-0.3,1.013,0,0,0,0,2.192,1.478,0,0,0,54.2,1.464,0,-0.3,0,0.714,0,5.4,0,1.798,1.024,54.2,0,0,0,0
5.4,5013,19.1,0.585,26.4,69.3,1.105,32,42.4,62.8,2.41,0.016,-1.734,4,1,55,0,0,0,13.71,-3,-0.2,1.013,0,0,0,0,2.198,1.486,0,0,0,58.8,1.472,0,-0.3,0,0.714,0,4.9,0,1.798,1.024,58.8,0,0,0,0
5.5,5330,19.1,0.537,26.4,69.5,0.992,32.1,42.4,63.3,2.437,0.018,10.215,4,1,54.8,0,0,0,13.72,-2.5,-0.2,1.013,0,0,0,0,1.944,1.234,0,0,0,63.2,1.222,0,-0.3,0,0.714,0,4.3,0,1.798,1.024,63.2,0,0,0,0
5.6,5426,19.1,0.506,26.3,69.7,0.965,32.2,42.4,63.8,2.464,0.019,13.642,4,1,54.5,0,0,0,13.73,-2,-0.2,1.013,0,0,0,0,1.822,1.112,0,0,0,66.2,1.102,0,-0.3,0,0.714,0,3.7,0,1.798,1.024,66.2,0,0,0,0
5.7,5506,19.5,0.495,26.3,69.9,0.963,32.4,42.4,64.3,2.491,0.018,4.485,4,1,54.3,0,0,0,13.75,-1.5,-0.1,1.013,0,0,0,0,1.804,1.096,0,0,0,68.1,1.086,0,-0.3,0,0.714,0,3.2,0,1.798,1.024,68.1,0,0,0,0
5.8,5506,20.3,0.497,26.3,70,0.945,32.5,42.4,64.7,2.518,0.017,-1.459,4,1,54.1,0,0,0,13.76,-1,-0.1,1.013,0,0,0,0,1.804,1.094,0,0,0,68.1,1.086,0,-0.3,0,0.714,0,2.6,0,1.798,1.024,68.1,0,0,0,0
5.9,5434,21,0.503,26.2,70.2,0.961,32.7,42.4,65.2,2.545,0.018,8.615,4,1,53.8,0,0,0,13.78,-0.5,0,1.013,0,0,0,0,1.81,1.1,0,0,0,67.1,1.092,0,-0.3,0,0.714,0,2.1,0,1.798,1.024,67.1,0,0,0,0
6,3104,12.9,0.618,26.2,70.4,1.036,32.8,42.4,65.7,2.572,0.017,-1.067,4,1,53.6,0,0,0,13.79,0,0,0.98,0,0,0,0,1.904,1.204,0,0,0,43.7,1.19,0,-0.3,0,0.7,0,1.5,0,1.75,1.086,43.7,0,0,0,0
6.1,3022,12.9,0.631,26.2,70.4,1.025,32.8,42.4,65.7,2.546,0.017,-0.22,4,1,53.6,0,0,0,13.79,0,0,0.98,0,0,0,0,1.906,1.204,0,0,0,42.6,1.19,0,-0.3,0,0.7,0,1.4,0,1.75,1.086,42.6,0,0,0,0
6.2,3067,12.9,0.636,26.2,70.5,1.03,32.8,42.4,65.7,2.521,0.015,4.948,4,1,53.6,0,0,0,13.79,0,0,0.98,0,0,0,0,1.91,1.208,0,0,0,42.4,1.194,0,-0.3,0,0.7,0,1.4,0,1.75,1.086,42.4,0,0,0,0
6.3,3009,12.9,0.644,26.2,70.5,1.028,32.8,42.4,65.7,2.495,0.016,-1.978,4,1,53.7,0,0,0,13.8,0,0,0.98,0,0,0,0,1.904,1.204,0,0,0,41.6,1.192,0,-0.3,0,0.7,0,1.3,0,1.75,1.086,41.6,0,0,0,0
6.4,2974,12.9,0.647,26.2,70.5,1.039,32.8,42.4,65.7,2.47,0.017,3.795,4,1,53.7,0,0,0,13.8,0,0,0.98,0,0,0,0,1.902,1.202,0,0,0,41.4,1.19,0,-0.3,0,0.7,0,1.3,0,1.75,1.086,41.4,0,0,0,0
6.5,2947,12.9,0.648,26.3,70.6,1.053,32.8,42.4,65.7,2.444,0.015,0.447,4,1,53.7,0,0,0,13.8,0,0,0.98,0,0,0,0,1.906,1.206,0,0,0,41.6,1.194,0,-0.3,0,0.7,0,1.2,0,1.75,1.086,41.6,0,0,0,0
6.6,2987,12.9,0.653,26.3,70.6,1.033,32.8,42.4,65.7,2.418,0.013,4.2,4,1,53.7,0,0,0,13.8,0,0,0.98,0,0,0,0,1.914,1.214,0,0,0,41.4,1.204,0,-0.3,0,0.7,0,1.1,0,1.75,1.086,41.4,0,0,0,0
6.7,3067,12.9,0.652,26.3,70.6,1.07,32.8,42.4,65.7,2.393,0.017,3.138,4,1,53.7,0,0,0,13.8,0,0,0.98,0,0,0,0,1.916,1.214,0,0,0,41.3,1.204,0,-0.3,0,0.7,0,1.1,0,1.75,1.086,41.3,0,0,0,0
6.8,3024,12.9,0.649,26.3,70.6,1.065,32.8,42.4,65.7,2.367,0.017,6.668,4,1,53.8,0,0,0,13.81,0,0,0.98,0,0,0,0,1.9,1.198,0,0,0,41.1,1.19,0,-0.3,0,0.7,0,1,0,1.75,1.086,41.1,0,0,0,0
6.9,3033,12.9,0.646,26.3,70.7,1.07,32.8,42.4,65.7,2.342,0.017,10.15,4,1,53.8,0,0,0,13.81,0,0,0.98,0,0,0,0,1.902,1.202,0,0,0,41.5,1.194,0,-0.3,0,0.7,0,1,0,1.75,1.086,41.5,0,0,0,0
7,3140,12.9,0.642,26.3,70.7,1.089,32.8,42.4,65.7,2.316,0.018,-1.559,4,1,53.8,0,0,0,13.81,0,0,0.988,0,0,0,0,1.906,1.206,0,0,0,42.1,1.198,0,-0.3,0,0.698,0,0.9,0,1.75,1.088,42.1,0,0,0,0
7.1,3048,12.9,0.642,26.3,70.7,1.063,32.8,42.4,65.7,2.312,0.016,2.981,4,1,53.8,0,0,0,13.82,0,0,0.988,0,0,0,0,1.896,1.198,0,0,0,41.8,1.192,0,-0.3,0,0.698,0,0.8,0,1.75,1.088,41.8,0,0,0,0
7.2,3031,12.9,0.649,26.3,70.8,1.089,32.8,42.4,65.7,2.308,0.015,2.184,4,1,53.8,0,0,0,13.82,0,0,0.988,0,0,0,0,1.896,1.198,0,0,0,41.4,1.192,0,-0.3,0,0.698,0,0.8,0,1.75,1.088,41.4,0,0,0,0
7.3,3048,12.9,0.65,26.3,70.8,1.096,32.8,42.4,65.7,2.305,0.015,-2.255,4,1,53.9,0,0,0,13.83,0,0,0.988,0,0,0,0,1.902,1.202,0,0,0,41.2,1.196,0,-0.3,0,0.698,0,0.7,0,1.75,1.088,41.2,0,0,0,0
7.4,3099,12.9,0.643,26.3,70.8,1.091,32.8,42.4,65.7,2.301,0.017,2.916,4,1,53.9,0,0,0,13.83,0,0,0.988,0,0,0,0,1.906,1.206,0,0,0,42,1.2,0,-0.3,0,0.698,0,0.7,0,1.75,1.088,42,0,0,0,0
7.5,2961,12.9,0.642,26.3,70.8,1.077,32.8,42.4,65.8,2.297,0.016,6.279,4,1,53.9,0,0,0,13.84,0,0,0.988,0,0,0,0,1.892,1.194,0,0,0,41.7,1.19,0,-0.3,0,0.698,0,0.6,0,1.75,1.088,41.7,0,0,0,0
7.6,2957,12.9,0.641,26.3,70.9,1.094,32.8,42.4,65.8,2.293,0.016,4.095,4,1,53.9,0,0,0,13.84,0,0,0.988,0,0,0,0,1.892,1.194,0,0,0,42.1,1.192,0,-0.3,0,0.698,0,0.5,0,1.75,1.088,42.1,0,0,0,0
7.7,3024,12.9,0.649,26.3,70.9,1.112,32.8,42.4,65.8,2.289,0.015,2.706,4,1,53.9,0,0,0,13.84,0,0,0.988,0,0,0,0,1.89,1.194,0,0,0,41.2,1.192,0,-0.3,0,0.698,0,0.5,0,1.75,1.088,41.2,0,0,0,0
7.8,3036,12.9,0.648,26.3,70.9,1.107,32.8,42.4,65.8,2.286,0.017,10.329,4,1,54,0,0,0,13.85,0,0,0.988,0,0,0,0,1.892,1.196,0,0,0,41.4,1.194,0,-0.3,0,0.698,0,0.4,0,1.75,1.088,41.4,0,0,0,0
7.9,3031,12.9,0.649,26.3,71,1.122,32.8,42.4,65.8,2.282,0.016,13.057,4,1,54,0,0,0,13.85,0,0,0.988,0,0,0,0,1.89,1.196,0,0,0,41.2,1.194,0,-0.3,0,0.698,0,0.4,0,1.75,1.088,41.2,0,0,0,0
8,3031,12.9,0.648,26.3,71,1.086,32.8,42.4,65.8,2.278,0.014,5.461,4,1,54,0,0,0,13.86,0,0,0.958,0,0,0,0,1.888,1.194,0,0,0,41.4,1.194,0,-0.3,0,0.694,0,0.3,0,1.77,1.062,41.4,0,0,0,0
8.1,3033,12.9,0.65,26.3,71,1.104,32.8,42.4,65.8,2.334,0.018,3.935,4,1,54,0,0,0,13.86,0,0,0.958,0,0,0,0,1.888,1.194,0,0,0,41.2,1.194,0,-0.3,0,0.694,0,0.3,0,1.77,1.062,41.2,0,0,0,0
8.2,3044,12.9,0.643,26.3,71.1,1.156,32.8,42.4,65.8,2.391,0.015,1.274,4,1,54,0,0,0,13.87,0,0,0.958,0,0,0,0,1.89,1.196,0,0,0,41.8,1.196,0,-0.3,0,0.694,0,0.2,0,1.77,1.062,41.8,0,0,0,0
8.3,3019,12.9,0.641,26.3,71.1,1.12,32.8,42.4,65.8,2.447,0.016,2.39,4,1,54,0,0,0,13.87,0,0,0.958,0,0,0,0,1.882,1.19,0,0,0,41.8,1.19,0,-0.3,0,0.694,0,0.2,0,1.77,1.062,41.8,0,0,0,0
8.4,3130,12.9,0.647,26.3,71.2,1.137,32.8,42.4,65.8,2.504,0.015,1.827,4,1,54,0,0,0,13.87,0,0,0.958,0,0,0,0,1.888,1.196,0,0,0,41.6,1.198,0,-0.3,0,0.694,0,0.2,0,1.77,1.062,41.6,0,0,0,0
8.5,3063,12.9,0.655,26.4,71.2,1.11,32.8,42.4,65.8,2.56,0.016,1.199,4,1,54,0,0,0,13.88,0,0,0.958,0,0,0,0,1.9,1.208,0,0,0,40.9,1.21,0,-0.3,0,0.694,0,0.2,0,1.77,1.062,40.9,0,0,0,0
8.6,3015,12.9,0.656,26.4,71.2,1.125,32.8,42.4,65.8,2.616,0.015,4.385,4,1,53.9,0,0,0,13.88,0,0,0.958,0,0,0,0,1.904,1.212,0,0,0,40.9,1.214,0,-0.3,0,0.694,0,0.1,0,1.77,1.062,40.9,0,0,0,0
8.7,3037,12.9,0.655,26.4,71.3,1.109,32.8,42.4,65.8,2.673,0.015,-1.228,4,1,53.9,0,0,0,13.88,0,0,0.958,0,0,0,0,1.902,1.21,0,0,0,41,1.212,0,-0.3,0,0.694,0,0.1,0,1.77,1.062,41,0,0,0,0
8.8,3033,12.9,0.658,26.4,71.3,1.11,32.8,42.4,65.8,2.729,0.017,1.476,4,1,53.9,0,0,0,13.88,0,0,0.958,0,0,0,0,1.91,1.216,0,0,0,40.9,1.218,0,-0.3,0,0.694,0,0.1,0,1.77,1.062,40.9,0,0,0,0
